export_version,figure,panel,panel_title,plot_order,group,method,score_regime,sweep,x,y,x_left,x_right,y_bottom,y_top,x_value,x_label,alpha,m,target_pi1,n_anomaly_fixed,value,power,discovery_probability,fdr,median_log10_rank_delta,rank_delta_above_one_rate,mean_auroc,count,style_key,label
tikz-v1,figure2,power_atlas_r4_c3,$N_{eff}$ by anomaly rate,15,heatmap_cell,weighted_wcs_homogeneous,finite_k3,pi1_sweep,-1.3010299956639813,3.4,-1.5,-1.1505149978319906,3.3,3.5,0.05,anomaly rate $\pi_1$,0.1,1000,0.05,,0.5864,0.5864,0.99,0.0856781393944366,-1.0534626049254554,0.0,0.9835711578947368,100,finite_k3_pi1_sweep,statistical power
tikz-v1,figure2,power_atlas_r4_c3,$N_{eff}$ by anomaly rate,15,heatmap_cell,weighted_wcs_homogeneous,finite_k3,pi1_sweep,-1.3010299956639813,3.6,-1.5,-1.1505149978319906,3.5,3.7,0.05,anomaly rate $\pi_1$,0.1,1000,0.05,,0.6154,0.6154,0.99,0.0961639126315919,-1.2533380053261065,0.0,0.9826890526315788,100,finite_k3_pi1_sweep,statistical power
tikz-v1,figure2,power_atlas_r4_c3,$N_{eff}$ by anomaly rate,15,heatmap_cell,weighted_wcs_homogeneous,finite_k3,pi1_sweep,-1.3010299956639813,3.8,-1.5,-1.1505149978319906,3.7,3.9,0.05,anomaly rate $\pi_1$,0.1,1000,0.05,,0.6092,0.6092,1.0,0.089854327398461,-1.4533183400470375,0.0,0.9829324210526316,100,finite_k3_pi1_sweep,statistical power
tikz-v1,figure2,power_atlas_r4_c3,$N_{eff}$ by anomaly rate,15,heatmap_cell,weighted_wcs_homogeneous,finite_k3,pi1_sweep,-1.3010299956639813,4.0,-1.5,-1.1505149978319906,3.9,4.1,0.05,anomaly rate $\pi_1$,0.1,1000,0.05,,0.6043999999999999,0.6043999999999999,1.0,0.0979693911786405,-1.5587827824770388,0.0,0.9821802105263155,100,finite_k3_pi1_sweep,statistical power
tikz-v1,figure2,power_atlas_r4_c3,$N_{eff}$ by anomaly rate,15,heatmap_cell,weighted_wcs_homogeneous,finite_k3,pi1_sweep,-1.0,1.4,-1.1505149978319906,-0.8494850021680094,1.3,1.5,0.1,anomaly rate $\pi_1$,0.1,1000,0.1,,0.021,0.021,0.1,0.0248145556550728,0.619788758288394,0.9,0.9834863333333332,100,finite_k3_pi1_sweep,statistical power
tikz-v1,figure2,power_atlas_r4_c3,$N_{eff}$ by anomaly rate,15,heatmap_cell,weighted_wcs_homogeneous,finite_k3,pi1_sweep,-1.0,1.6,-1.1505149978319906,-0.8494850021680094,1.5,1.7,0.1,anomaly rate $\pi_1$,0.1,1000,0.1,,0.0209,0.0209,0.11,0.0271311892386928,0.431798275933005,0.91,0.9836768888888888,100,finite_k3_pi1_sweep,statistical power
tikz-v1,figure2,power_atlas_r4_c3,$N_{eff}$ by anomaly rate,15,heatmap_cell,weighted_wcs_homogeneous,finite_k3,pi1_sweep,-1.0,1.7999999999999998,-1.1505149978319906,-0.8494850021680094,1.7,1.9,0.1,anomaly rate $\pi_1$,0.1,1000,0.1,,0.0764,0.0764,0.24,0.0377118754059159,0.2347219480162203,0.78,0.983469,100,finite_k3_pi1_sweep,statistical power
tikz-v1,figure2,power_atlas_r4_c3,$N_{eff}$ by anomaly rate,15,heatmap_cell,weighted_wcs_homogeneous,finite_k3,pi1_sweep,-1.0,2.0,-1.1505149978319906,-0.8494850021680094,1.9,2.1,0.1,anomaly rate $\pi_1$,0.1,1000,0.1,,0.1895,0.1895,0.41,0.0654676853813637,0.0040867803338809,0.5,0.9825755555555556,100,finite_k3_pi1_sweep,statistical power
tikz-v1,figure2,power_atlas_r4_c3,$N_{eff}$ by anomaly rate,15,heatmap_cell,weighted_wcs_homogeneous,finite_k3,pi1_sweep,-1.0,2.2,-1.1505149978319906,-0.8494850021680094,2.1,2.3,0.1,anomaly rate $\pi_1$,0.1,1000,0.1,,0.3359,0.3359,0.58,0.0670724610430824,-0.1819673811267596,0.12,0.9826314444444442,100,finite_k3_pi1_sweep,statistical power
tikz-v1,figure2,power_atlas_r4_c3,$N_{eff}$ by anomaly rate,15,heatmap_cell,weighted_wcs_homogeneous,finite_k3,pi1_sweep,-1.0,2.4,-1.1505149978319906,-0.8494850021680094,2.3,2.5,0.1,anomaly rate $\pi_1$,0.1,1000,0.1,,0.4847000000000001,0.4847000000000001,0.81,0.0683183969307357,-0.4014005407815441,0.0,0.9821714444444444,100,finite_k3_pi1_sweep,statistical power
tikz-v1,figure2,power_atlas_r4_c3,$N_{eff}$ by anomaly rate,15,heatmap_cell,weighted_wcs_homogeneous,finite_k3,pi1_sweep,-1.0,2.6,-1.1505149978319906,-0.8494850021680094,2.5,2.7,0.1,anomaly rate $\pi_1$,0.1,1000,0.1,,0.6025,0.6025,0.93,0.0765353988745459,-0.5840471274585541,0.0,0.9832695555555554,100,finite_k3_pi1_sweep,statistical power
tikz-v1,figure2,power_atlas_r4_c3,$N_{eff}$ by anomaly rate,15,heatmap_cell,weighted_wcs_homogeneous,finite_k3,pi1_sweep,-1.0,2.8,-1.1505149978319906,-0.8494850021680094,2.7,2.9,0.1,anomaly rate $\pi_1$,0.1,1000,0.1,,0.6515000000000001,0.6515000000000001,0.97,0.0790734392813647,-0.7708255253614116,0.0,0.9835495555555552,100,finite_k3_pi1_sweep,statistical power
tikz-v1,figure2,power_atlas_r4_c3,$N_{eff}$ by anomaly rate,15,heatmap_cell,weighted_wcs_homogeneous,finite_k3,pi1_sweep,-1.0,3.0,-1.1505149978319906,-0.8494850021680094,2.9,3.1,0.1,anomaly rate $\pi_1$,0.1,1000,0.1,,0.6874999999999999,0.6874999999999999,0.98,0.0826649465191363,-0.9778078560103968,0.0,0.983604,100,finite_k3_pi1_sweep,statistical power
tikz-v1,figure2,power_atlas_r4_c3,$N_{eff}$ by anomaly rate,15,heatmap_cell,weighted_wcs_homogeneous,finite_k3,pi1_sweep,-1.0,3.2,-1.1505149978319906,-0.8494850021680094,3.1,3.3,0.1,anomaly rate $\pi_1$,0.1,1000,0.1,,0.6984,0.6984,0.99,0.0900277326393562,-1.15926383118299,0.0,0.982784222222222,100,finite_k3_pi1_sweep,statistical power
tikz-v1,figure2,power_atlas_r4_c3,$N_{eff}$ by anomaly rate,15,heatmap_cell,weighted_wcs_homogeneous,finite_k3,pi1_sweep,-1.0,3.4,-1.1505149978319906,-0.8494850021680094,3.3,3.5,0.1,anomaly rate $\pi_1$,0.1,1000,0.1,,0.7182,0.7182,1.0,0.0935765961287972,-1.3544926005894364,0.0,0.9835608888888888,100,finite_k3_pi1_sweep,statistical power
tikz-v1,figure2,power_atlas_r4_c3,$N_{eff}$ by anomaly rate,15,heatmap_cell,weighted_wcs_homogeneous,finite_k3,pi1_sweep,-1.0,3.6,-1.1505149978319906,-0.8494850021680094,3.5,3.7,0.1,anomaly rate $\pi_1$,0.1,1000,0.1,,0.7001000000000001,0.7001000000000001,1.0,0.0903157613075122,-1.5543680009900875,0.0,0.9817732222222224,100,finite_k3_pi1_sweep,statistical power
tikz-v1,figure2,power_atlas_r4_c3,$N_{eff}$ by anomaly rate,15,heatmap_cell,weighted_wcs_homogeneous,finite_k3,pi1_sweep,-1.0,3.8,-1.1505149978319906,-0.8494850021680094,3.7,3.9,0.1,anomaly rate $\pi_1$,0.1,1000,0.1,,0.7268000000000001,0.7268000000000001,1.0,0.1005252703808922,-1.7315989937504113,0.0,0.9827078888888888,100,finite_k3_pi1_sweep,statistical power
tikz-v1,figure2,power_atlas_r4_c3,$N_{eff}$ by anomaly rate,15,heatmap_cell,weighted_wcs_homogeneous,finite_k3,pi1_sweep,-1.0,4.0,-1.1505149978319906,-0.8494850021680094,3.9,4.1,0.1,anomaly rate $\pi_1$,0.1,1000,0.1,,0.7280999999999999,0.7280999999999999,1.0,0.0902027454840801,-1.8451671523023871,0.0,0.9835623333333336,100,finite_k3_pi1_sweep,statistical power
tikz-v1,figure2,power_atlas_r4_c3,$N_{eff}$ by anomaly rate,15,heatmap_cell,weighted_wcs_homogeneous,finite_k3,pi1_sweep,-0.6989700043360187,1.4,-0.8494850021680094,-0.5484550065040281,1.3,1.5,0.2,anomaly rate $\pi_1$,0.1,1000,0.2,,0.0272,0.0272,0.09,0.0228388417990556,0.3187587626244127,0.91,0.983334875,100,finite_k3_pi1_sweep,statistical power
tikz-v1,figure2,power_atlas_r4_c3,$N_{eff}$ by anomaly rate,15,heatmap_cell,weighted_wcs_homogeneous,finite_k3,pi1_sweep,-0.6989700043360187,1.6,-0.8494850021680094,-0.5484550065040281,1.5,1.7,0.2,anomaly rate $\pi_1$,0.1,1000,0.2,,0.08915,0.08915,0.2,0.0354983304339525,0.1307682802690238,0.84,0.9823904375,100,finite_k3_pi1_sweep,statistical power
tikz-v1,figure2,power_atlas_r4_c3,$N_{eff}$ by anomaly rate,15,heatmap_cell,weighted_wcs_homogeneous,finite_k3,pi1_sweep,-0.6989700043360187,1.7999999999999998,-0.8494850021680094,-0.5484550065040281,1.7,1.9,0.2,anomaly rate $\pi_1$,0.1,1000,0.2,,0.2878499999999999,0.2878499999999999,0.51,0.0473560785566159,-0.069350361925435,0.35,0.9830274375,100,finite_k3_pi1_sweep,statistical power
tikz-v1,figure2,power_atlas_r4_c3,$N_{eff}$ by anomaly rate,15,heatmap_cell,weighted_wcs_homogeneous,finite_k3,pi1_sweep,-0.6989700043360187,2.0,-0.8494850021680094,-0.5484550065040281,1.9,2.1,0.2,anomaly rate $\pi_1$,0.1,1000,0.2,,0.54255,0.54255,0.8,0.0705384117374286,-0.2618447006621758,0.01,0.9828169375000002,100,finite_k3_pi1_sweep,statistical power
tikz-v1,figure2,power_atlas_r4_c3,$N_{eff}$ by anomaly rate,15,heatmap_cell,weighted_wcs_homogeneous,finite_k3,pi1_sweep,-0.6989700043360187,2.2,-0.8494850021680094,-0.5484550065040281,2.1,2.3,0.2,anomaly rate $\pi_1$,0.1,1000,0.2,,0.6943,0.6943,0.92,0.0746571754397963,-0.4593924877592308,0.0,0.9834370625,100,finite_k3_pi1_sweep,statistical power
tikz-v1,figure2,power_atlas_r4_c3,$N_{eff}$ by anomaly rate,15,heatmap_cell,weighted_wcs_homogeneous,finite_k3,pi1_sweep,-0.6989700043360187,2.4,-0.8494850021680094,-0.5484550065040281,2.3,2.5,0.2,anomaly rate $\pi_1$,0.1,1000,0.2,,0.73835,0.73835,0.96,0.0681474238618807,-0.6810097215617869,0.0,0.9838419375,100,finite_k3_pi1_sweep,statistical power
tikz-v1,figure2,power_atlas_r4_c3,$N_{eff}$ by anomaly rate,15,heatmap_cell,weighted_wcs_homogeneous,finite_k3,pi1_sweep,-0.6989700043360187,2.6,-0.8494850021680094,-0.5484550065040281,2.5,2.7,0.2,anomaly rate $\pi_1$,0.1,1000,0.2,,0.78145,0.78145,0.98,0.0752297413391709,-0.8640348102624525,0.0,0.9837749999999998,100,finite_k3_pi1_sweep,statistical power
tikz-v1,figure2,power_atlas_r4_c3,$N_{eff}$ by anomaly rate,15,heatmap_cell,weighted_wcs_homogeneous,finite_k3,pi1_sweep,-0.6989700043360187,2.8,-0.8494850021680094,-0.5484550065040281,2.7,2.9,0.2,anomaly rate $\pi_1$,0.1,1000,0.2,,0.802,0.802,1.0,0.0804891574768513,-1.0561422620590524,0.0,0.98278775,100,finite_k3_pi1_sweep,statistical power
tikz-v1,figure2,power_atlas_r4_c3,$N_{eff}$ by anomaly rate,15,heatmap_cell,weighted_wcs_homogeneous,finite_k3,pi1_sweep,-0.6989700043360187,3.0,-0.8494850021680094,-0.5484550065040281,2.9,3.1,0.2,anomaly rate $\pi_1$,0.1,1000,0.2,,0.7989499999999999,0.7989499999999999,1.0,0.0793876670306105,-1.2802595982184606,0.0,0.982273875,100,finite_k3_pi1_sweep,statistical power
tikz-v1,figure2,power_atlas_r4_c3,$N_{eff}$ by anomaly rate,15,heatmap_cell,weighted_wcs_homogeneous,finite_k3,pi1_sweep,-0.6989700043360187,3.2,-0.8494850021680094,-0.5484550065040281,3.1,3.3,0.2,anomaly rate $\pi_1$,0.1,1000,0.2,,0.8022499999999999,0.8022499999999999,1.0,0.0762812598591003,-1.4774513547871166,0.0,0.9822744375,100,finite_k3_pi1_sweep,statistical power
tikz-v1,figure2,power_atlas_r4_c3,$N_{eff}$ by anomaly rate,15,heatmap_cell,weighted_wcs_homogeneous,finite_k3,pi1_sweep,-0.6989700043360187,3.4,-0.8494850021680094,-0.5484550065040281,3.3,3.5,0.2,anomaly rate $\pi_1$,0.1,1000,0.2,,0.81525,0.81525,1.0,0.0776498208089925,-1.6555225962534177,0.0,0.9827741875,100,finite_k3_pi1_sweep,statistical power
tikz-v1,figure2,power_atlas_r4_c3,$N_{eff}$ by anomaly rate,15,heatmap_cell,weighted_wcs_homogeneous,finite_k3,pi1_sweep,-0.6989700043360187,3.6,-0.8494850021680094,-0.5484550065040281,3.5,3.7,0.2,anomaly rate $\pi_1$,0.1,1000,0.2,,0.8089999999999999,0.8089999999999999,1.0,0.0804427591131161,-1.8553979966540688,0.0,0.9828119375,100,finite_k3_pi1_sweep,statistical power
tikz-v1,figure2,power_atlas_r4_c3,$N_{eff}$ by anomaly rate,15,heatmap_cell,weighted_wcs_homogeneous,finite_k3,pi1_sweep,-0.6989700043360187,3.8,-0.8494850021680094,-0.5484550065040281,3.7,3.9,0.2,anomaly rate $\pi_1$,0.1,1000,0.2,,0.8142500000000001,0.8142500000000001,1.0,0.0789158584590996,-2.012880267161328,0.0,0.9834989375,100,finite_k3_pi1_sweep,statistical power
tikz-v1,figure2,power_atlas_r4_c3,$N_{eff}$ by anomaly rate,15,heatmap_cell,weighted_wcs_homogeneous,finite_k3,pi1_sweep,-0.6989700043360187,4.0,-0.8494850021680094,-0.5484550065040281,3.9,4.1,0.2,anomaly rate $\pi_1$,0.1,1000,0.2,,0.8143500000000001,0.8143500000000001,1.0,0.0821594281022523,-2.146190073315927,0.0,0.9830765,100,finite_k3_pi1_sweep,statistical power
tikz-v1,figure2,power_atlas_r1_c4,$N_{eff}$ by FDR level,4,heatmap_cell,weighted_wcs_homogeneous,perfect,alpha_sweep,-2.0,1.4,-2.1989700043360187,-1.8010299956639813,1.3,1.5,0.01,nominal FDR $\alpha$,0.01,1000,0.05,,0.0132,0.0132,0.06,0.0022424242424242,1.9208187539523751,0.98,1.0,100,perfect_alpha_sweep,statistical power
tikz-v1,figure2,power_atlas_r1_c4,$N_{eff}$ by FDR level,4,heatmap_cell,weighted_wcs_homogeneous,perfect,alpha_sweep,-2.0,1.6,-2.1989700043360187,-1.8010299956639813,1.5,1.7,0.01,nominal FDR $\alpha$,0.01,1000,0.05,,0.0016,0.0016,0.02,0.0,1.7153669383950672,1.0,1.0,100,perfect_alpha_sweep,statistical power
tikz-v1,figure2,power_atlas_r1_c4,$N_{eff}$ by FDR level,4,heatmap_cell,weighted_wcs_homogeneous,perfect,alpha_sweep,-2.0,1.7999999999999998,-2.1989700043360187,-1.8010299956639813,1.7,1.9,0.01,nominal FDR $\alpha$,0.01,1000,0.05,,0.0054,0.0054,0.03,0.0,1.5333866137610568,0.98,1.0,100,perfect_alpha_sweep,statistical power
tikz-v1,figure2,power_atlas_r1_c4,$N_{eff}$ by FDR level,4,heatmap_cell,weighted_wcs_homogeneous,perfect,alpha_sweep,-2.0,2.0,-2.1989700043360187,-1.8010299956639813,1.9,2.1,0.01,nominal FDR $\alpha$,0.01,1000,0.05,,0.0032,0.0032,0.02,0.0021428571428571,1.3419886033428876,0.99,1.0,100,perfect_alpha_sweep,statistical power
tikz-v1,figure2,power_atlas_r1_c4,$N_{eff}$ by FDR level,4,heatmap_cell,weighted_wcs_homogeneous,perfect,alpha_sweep,-2.0,2.2,-2.1989700043360187,-1.8010299956639813,2.1,2.3,0.01,nominal FDR $\alpha$,0.01,1000,0.05,,0.0194,0.0194,0.06,0.0021929824561403,1.1173438054736222,0.96,1.0,100,perfect_alpha_sweep,statistical power
tikz-v1,figure2,power_atlas_r1_c4,$N_{eff}$ by FDR level,4,heatmap_cell,weighted_wcs_homogeneous,perfect,alpha_sweep,-2.0,2.4,-2.1989700043360187,-1.8010299956639813,2.3,2.5,0.01,nominal FDR $\alpha$,0.01,1000,0.05,,0.036,0.036,0.11,0.0011111111111111,0.9367601834010784,0.94,1.0,100,perfect_alpha_sweep,statistical power
tikz-v1,figure2,power_atlas_r1_c4,$N_{eff}$ by FDR level,4,heatmap_cell,weighted_wcs_homogeneous,perfect,alpha_sweep,-2.0,2.6,-2.1989700043360187,-1.8010299956639813,2.5,2.7,0.01,nominal FDR $\alpha$,0.01,1000,0.05,,0.0232,0.0232,0.07,0.0005263157894736,0.7304690280783216,0.96,1.0,100,perfect_alpha_sweep,statistical power
tikz-v1,figure2,power_atlas_r1_c4,$N_{eff}$ by FDR level,4,heatmap_cell,weighted_wcs_homogeneous,perfect,alpha_sweep,-2.0,2.8,-2.1989700043360187,-1.8010299956639813,2.7,2.9,0.01,nominal FDR $\alpha$,0.01,1000,0.05,,0.076,0.076,0.21,0.0027363834422657,0.5163404535740291,0.9,1.0,100,perfect_alpha_sweep,statistical power
tikz-v1,figure2,power_atlas_r1_c4,$N_{eff}$ by FDR level,4,heatmap_cell,weighted_wcs_homogeneous,perfect,alpha_sweep,-2.0,3.0,-2.1989700043360187,-1.8010299956639813,2.9,3.1,0.01,nominal FDR $\alpha$,0.01,1000,0.05,,0.1432,0.1432,0.29,0.0014799880525686,0.3005959181846626,0.84,1.0,100,perfect_alpha_sweep,statistical power
tikz-v1,figure2,power_atlas_r1_c4,$N_{eff}$ by FDR level,4,heatmap_cell,weighted_wcs_homogeneous,perfect,alpha_sweep,-2.0,3.2,-2.1989700043360187,-1.8010299956639813,3.1,3.3,0.01,nominal FDR $\alpha$,0.01,1000,0.05,,0.2309999999999999,0.2309999999999999,0.38,0.0050298734182197,0.1116425346971617,0.79,1.0,100,perfect_alpha_sweep,statistical power
tikz-v1,figure2,power_atlas_r1_c4,$N_{eff}$ by FDR level,4,heatmap_cell,weighted_wcs_homogeneous,perfect,alpha_sweep,-2.0,3.4,-2.1989700043360187,-1.8010299956639813,3.3,3.5,0.01,nominal FDR $\alpha$,0.01,1000,0.05,,0.759,0.759,0.89,0.0061098606451106,-0.0534626049254553,0.37,1.0,100,perfect_alpha_sweep,statistical power
tikz-v1,figure2,power_atlas_r1_c4,$N_{eff}$ by FDR level,4,heatmap_cell,weighted_wcs_homogeneous,perfect,alpha_sweep,-2.0,3.6,-2.1989700043360187,-1.8010299956639813,3.5,3.7,0.01,nominal FDR $\alpha$,0.01,1000,0.05,,0.8856,0.8856,0.93,0.0072557170909191,-0.2533380053261064,0.01,1.0,100,perfect_alpha_sweep,statistical power
tikz-v1,figure2,power_atlas_r1_c4,$N_{eff}$ by FDR level,4,heatmap_cell,weighted_wcs_homogeneous,perfect,alpha_sweep,-2.0,3.8,-2.1989700043360187,-1.8010299956639813,3.7,3.9,0.01,nominal FDR $\alpha$,0.01,1000,0.05,,0.9816,0.9816,0.99,0.0074298827223196,-0.4533183400470376,0.0,1.0,100,perfect_alpha_sweep,statistical power
tikz-v1,figure2,power_atlas_r1_c4,$N_{eff}$ by FDR level,4,heatmap_cell,weighted_wcs_homogeneous,perfect,alpha_sweep,-2.0,4.0,-2.1989700043360187,-1.8010299956639813,3.9,4.1,0.01,nominal FDR $\alpha$,0.01,1000,0.05,,1.0,1.0,1.0,0.0084087481146304,-0.5441300819879646,0.0,1.0,100,perfect_alpha_sweep,statistical power
tikz-v1,figure2,power_atlas_r1_c4,$N_{eff}$ by FDR level,4,heatmap_cell,weighted_wcs_homogeneous,perfect,alpha_sweep,-1.6020599913279625,1.4,-1.8010299956639813,-1.451544993495972,1.3,1.5,0.025,nominal FDR $\alpha$,0.025,1000,0.05,,0.0086,0.0086,0.03,0.0004761904761904,1.5228787452803374,0.98,1.0,100,perfect_alpha_sweep,statistical power
tikz-v1,figure2,power_atlas_r1_c4,$N_{eff}$ by FDR level,4,heatmap_cell,weighted_wcs_homogeneous,perfect,alpha_sweep,-1.6020599913279625,1.6,-1.8010299956639813,-1.451544993495972,1.5,1.7,0.025,nominal FDR $\alpha$,0.025,1000,0.05,,0.0064,0.0064,0.03,0.0005555555555555,1.3348882629249486,0.99,1.0,100,perfect_alpha_sweep,statistical power
tikz-v1,figure2,power_atlas_r1_c4,$N_{eff}$ by FDR level,4,heatmap_cell,weighted_wcs_homogeneous,perfect,alpha_sweep,-1.6020599913279625,1.7999999999999998,-1.8010299956639813,-1.451544993495972,1.7,1.9,0.025,nominal FDR $\alpha$,0.025,1000,0.05,,0.0064,0.0064,0.02,0.0,1.134060735938712,0.98,1.0,100,perfect_alpha_sweep,statistical power
tikz-v1,figure2,power_atlas_r1_c4,$N_{eff}$ by FDR level,4,heatmap_cell,weighted_wcs_homogeneous,perfect,alpha_sweep,-1.6020599913279625,2.0,-1.8010299956639813,-1.451544993495972,1.9,2.1,0.025,nominal FDR $\alpha$,0.025,1000,0.05,,0.0226,0.0226,0.07,0.0039180194805194,0.9014903193861986,0.92,1.0,100,perfect_alpha_sweep,statistical power
tikz-v1,figure2,power_atlas_r1_c4,$N_{eff}$ by FDR level,4,heatmap_cell,weighted_wcs_homogeneous,perfect,alpha_sweep,-1.6020599913279625,2.2,-1.8010299956639813,-1.451544993495972,2.1,2.3,0.025,nominal FDR $\alpha$,0.025,1000,0.05,,0.0492,0.0492,0.14,0.0069589945159205,0.7016928626714921,0.94,1.0,100,perfect_alpha_sweep,statistical power
tikz-v1,figure2,power_atlas_r1_c4,$N_{eff}$ by FDR level,4,heatmap_cell,weighted_wcs_homogeneous,perfect,alpha_sweep,-1.6020599913279625,2.4,-1.8010299956639813,-1.451544993495972,2.3,2.5,0.025,nominal FDR $\alpha$,0.025,1000,0.05,,0.098,0.098,0.23,0.0093600817079077,0.5016894462103995,0.9,1.0,100,perfect_alpha_sweep,statistical power
tikz-v1,figure2,power_atlas_r1_c4,$N_{eff}$ by FDR level,4,heatmap_cell,weighted_wcs_homogeneous,perfect,alpha_sweep,-1.6020599913279625,2.6,-1.8010299956639813,-1.451544993495972,2.5,2.7,0.025,nominal FDR $\alpha$,0.025,1000,0.05,,0.1467999999999999,0.1467999999999999,0.32,0.0097338429223771,0.3021170913051953,0.81,1.0,100,perfect_alpha_sweep,statistical power
tikz-v1,figure2,power_atlas_r1_c4,$N_{eff}$ by FDR level,4,heatmap_cell,weighted_wcs_homogeneous,perfect,alpha_sweep,-1.6020599913279625,2.8,-1.8010299956639813,-1.451544993495972,2.7,2.9,0.025,nominal FDR $\alpha$,0.025,1000,0.05,,0.3078,0.3078,0.5,0.0154185782935123,0.1270537072430182,0.79,1.0,100,perfect_alpha_sweep,statistical power
tikz-v1,figure2,power_atlas_r1_c4,$N_{eff}$ by FDR level,4,heatmap_cell,weighted_wcs_homogeneous,perfect,alpha_sweep,-1.6020599913279625,3.0,-1.8010299956639813,-1.451544993495972,2.9,3.1,0.025,nominal FDR $\alpha$,0.025,1000,0.05,,0.7325999999999999,0.7325999999999999,0.85,0.0171487296661809,-0.0834886893472372,0.3,1.0,100,perfect_alpha_sweep,statistical power
tikz-v1,figure2,power_atlas_r1_c4,$N_{eff}$ by FDR level,4,heatmap_cell,weighted_wcs_homogeneous,perfect,alpha_sweep,-1.6020599913279625,3.2,-1.8010299956639813,-1.451544993495972,3.1,3.3,0.025,nominal FDR $\alpha$,0.025,1000,0.05,,0.8792,0.8792,0.94,0.0197957142968649,-0.2972131959896414,0.0,1.0,100,perfect_alpha_sweep,statistical power
tikz-v1,figure2,power_atlas_r1_c4,$N_{eff}$ by FDR level,4,heatmap_cell,weighted_wcs_homogeneous,perfect,alpha_sweep,-1.6020599913279625,3.4,-1.8010299956639813,-1.451544993495972,3.3,3.5,0.025,nominal FDR $\alpha$,0.025,1000,0.05,,0.9828,0.9828,1.0,0.018733971334848,-0.4514026135974929,0.0,1.0,100,perfect_alpha_sweep,statistical power
tikz-v1,figure2,power_atlas_r1_c4,$N_{eff}$ by FDR level,4,heatmap_cell,weighted_wcs_homogeneous,perfect,alpha_sweep,-1.6020599913279625,3.6,-1.8010299956639813,-1.451544993495972,3.5,3.7,0.025,nominal FDR $\alpha$,0.025,1000,0.05,,0.9758,0.9758,0.98,0.0168303477301257,-0.651278013998144,0.0,1.0,100,perfect_alpha_sweep,statistical power
tikz-v1,figure2,power_atlas_r1_c4,$N_{eff}$ by FDR level,4,heatmap_cell,weighted_wcs_homogeneous,perfect,alpha_sweep,-1.6020599913279625,3.8,-1.8010299956639813,-1.451544993495972,3.7,3.9,0.025,nominal FDR $\alpha$,0.025,1000,0.05,,0.9988,0.9988,1.0,0.019804307129751,-0.8512583487190752,0.0,1.0,100,perfect_alpha_sweep,statistical power
tikz-v1,figure2,power_atlas_r1_c4,$N_{eff}$ by FDR level,4,heatmap_cell,weighted_wcs_homogeneous,perfect,alpha_sweep,-1.6020599913279625,4.0,-1.8010299956639813,-1.451544993495972,3.9,4.1,0.025,nominal FDR $\alpha$,0.025,1000,0.05,,1.0,1.0,1.0,0.0227419762380916,-0.9437875343435338,0.0,1.0,100,perfect_alpha_sweep,statistical power
tikz-v1,figure2,power_atlas_r1_c4,$N_{eff}$ by FDR level,4,heatmap_cell,weighted_wcs_homogeneous,perfect,alpha_sweep,-1.3010299956639813,1.4,-1.451544993495972,-1.1505149978319906,1.3,1.5,0.05,nominal FDR $\alpha$,0.05,1000,0.05,,0.0204,0.0204,0.05,0.0051236772486772,1.2218487496163564,0.95,1.0,100,perfect_alpha_sweep,statistical power
tikz-v1,figure2,power_atlas_r1_c4,$N_{eff}$ by FDR level,4,heatmap_cell,weighted_wcs_homogeneous,perfect,alpha_sweep,-1.3010299956639813,1.6,-1.451544993495972,-1.1505149978319906,1.5,1.7,0.05,nominal FDR $\alpha$,0.05,1000,0.05,,0.0166,0.0166,0.06,0.0047569892473118,1.0338582672609673,0.96,1.0,100,perfect_alpha_sweep,statistical power
tikz-v1,figure2,power_atlas_r1_c4,$N_{eff}$ by FDR level,4,heatmap_cell,weighted_wcs_homogeneous,perfect,alpha_sweep,-1.3010299956639813,1.7999999999999998,-1.451544993495972,-1.1505149978319906,1.7,1.9,0.05,nominal FDR $\alpha$,0.05,1000,0.05,,0.0208,0.0208,0.05,0.0041314935064935,0.8101030815692856,0.96,1.0,100,perfect_alpha_sweep,statistical power
tikz-v1,figure2,power_atlas_r1_c4,$N_{eff}$ by FDR level,4,heatmap_cell,weighted_wcs_homogeneous,perfect,alpha_sweep,-1.3010299956639813,2.0,-1.451544993495972,-1.1505149978319906,1.9,2.1,0.05,nominal FDR $\alpha$,0.05,1000,0.05,,0.0394,0.0394,0.11,0.0074641608391608,0.6430185990068689,0.94,1.0,100,perfect_alpha_sweep,statistical power
tikz-v1,figure2,power_atlas_r1_c4,$N_{eff}$ by FDR level,4,heatmap_cell,weighted_wcs_homogeneous,perfect,alpha_sweep,-1.3010299956639813,2.2,-1.451544993495972,-1.1505149978319906,2.1,2.3,0.05,nominal FDR $\alpha$,0.05,1000,0.05,,0.1058,0.1058,0.22,0.0201919044460165,0.4006628670075109,0.8,1.0,100,perfect_alpha_sweep,statistical power
tikz-v1,figure2,power_atlas_r1_c4,$N_{eff}$ by FDR level,4,heatmap_cell,weighted_wcs_homogeneous,perfect,alpha_sweep,-1.3010299956639813,2.4,-1.451544993495972,-1.1505149978319906,2.3,2.5,0.05,nominal FDR $\alpha$,0.05,1000,0.05,,0.2144,0.2144,0.37,0.0227923551746031,0.2006594505464182,0.75,1.0,100,perfect_alpha_sweep,statistical power
